Eastern Cape: Buffalo City(BUF) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-199813582,0,5120138,8729046,65886491,-13934279,-4823550,47128662,-4687250,-4893137,41923179,32342792,-6409439,-9790813,32461480,16261228,39173237,-5060156,-15950578,18162503,113895185,5120139,108775046,2124.454941555298,8729046
Transfers recognised - capital,,102500235,0,56677000,56677000,0,0,0,0,0,0,0,0,0,0,22051000,22051000,0,0,0,0,22051000,56677000,-34626000,-61.09,56677000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-97313347,0,61797138,65406046,65886491,-13934279,-4823550,47128662,-4687250,-4893137,41923179,32342792,-6409439,-9790813,54512480,38312228,39173237,-5060156,-15950578,18162503,135946185,61797139,74149046,119.98782985730132,65406046
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-97313347,0,61797138,65406046,65886491,-13934279,-4823550,47128662,-4687250,-4893137,41923179,32342792,-6409439,-9790813,54512480,38312228,39173237,-5060156,-15950578,18162503,135946185,61797139,74149046,119.98782985730132,65406046
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-97313347,0,61797138,65406046,65886491,-13934279,-4823550,47128662,-4687250,-4893137,41923179,32342792,-6409439,-9790813,54512480,38312228,39173237,-5060156,-15950578,18162503,135946185,61797139,74149046,119.98782985730132,65406046
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-97313347,0,61797138,65406046,65886491,-13934279,-4823550,47128662,-4687250,-4893137,41923179,32342792,-6409439,-9790813,54512480,38312228,39173237,-5060156,-15950578,18162503,135946185,61797139,74149046,119.98782985730132,65406046Free State: Dihlabeng(FS192) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,76950000,0,83150545,83150545,13643500,6237716,6185336,26066552,5728568,6237094,5811569,17777231,6172865,6247908,6325315,18746088,6186083,6242837,4921754,17350674,79940545,83150545,-3210000,-3.86,83150545
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,500,500,0,0,0,0,0,0,0,0,500,,500,0,0
Service charges - electricity revenue,,165400000,0,164982952,164982952,17500144,17564446,13932633,48997223,25987198,11418430,13342050,50747678,15015733,12198828,11982760,39197321,13796737,11097840,13508913,38403490,177345712,164982952,12362760,7.49,164982952
Service charges - water revenue,,60652000,0,64291418,64291418,5376241,6075015,5971014,17422270,11826949,6628154,5477041,23932144,5788221,6467681,5703478,17959380,5546814,5413676,4805118,15765608,75079402,64291418,10787984,16.78,64291418
Service charges - sanitation revenue,,41895000,0,44904541,44904541,3740088,3747273,3752145,11239506,7508807,3665847,3720477,14895131,3681970,3715592,3732133,11129695,3724986,3730566,3717689,11173241,48437573,44904541,3533032,7.87,44904541
Service charges - refuse revenue,,39757000,0,42141966,42141966,3524301,3300044,3480175,10304520,7016418,3608885,3545771,14171074,3571433,3530084,3528106,10629623,3526201,3596853,3555145,10678199,45783416,42141966,3641450,8.64,42141966
Service charges - other,,0,0,0,0,110362,84126,97934,292422,94255,93883,102567,290705,72930,113283,116954,303167,87114,105398,102099,294611,1180905,,1180905,0,0
Rental of facilities and equipment,,4055233,0,5355473,5355473,397863,219337,37361,654561,772905,285268,330101,1388274,247934,267045,291719,806698,304936,605269,325819,1236024,4085557,5355473,-1269916,-23.71,5355473
Interest earned - external investments,,10706,0,9850,9850,1204,493,29,1726,10035,4432,6721,21188,4022,4660,1239,9921,41532,1250,0,42782,75617,9850,65767,667.69,9850
Interest earned - outstanding debtors,,27014225,0,26660693,26660693,2367389,2290675,0,4658064,5285753,2764014,5429719,13479486,3143459,3066455,4007604,10217518,3074073,3163325,2999635,9237033,37592101,26660693,10931408,41,26660693
Dividends received,,5860,0,0,0,0,427000,0,427000,0,320000,0,320000,0,326311,0,326311,0,0,0,0,1073311,,1073311,0,0
Fines,,5059929,0,11890398,11890398,1955555,158927,1417205,3531687,316843,360205,494027,1171075,560930,468414,874262,1903606,493748,597547,11537,1102832,7709200,11890398,-4181198,-35.16,11890398
Licences and permits,,200544,0,289133,289133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289133,-289133,-100,289133
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,133995714,0,134970000,134970000,53600000,934576,833500,55368076,0,0,37874000,37874000,416750,416750,0,833500,0,0,35579000,35579000,129654576,134970000,-5315424,-3.94,134970000
Other own revenue,,11447546,0,21169394,21169394,1478124,-753882,363303,1087545,1390332,396574,302354,2089260,324225,320231,462142,1106598,407659,161241,441112,1010012,5293415,21169394,-15875979,-74.99,21169394
Gains on disposal of PPE,,0,0,3180000,3180000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3180000,-3180000,-100,3180000
Total Revenue (excl. capital transfers and contributions),,566443757,0,602996363,602996363,103694771,40285746,36070635,180051152,65938063,35782786,76436897,178157746,39000472,37143242,37025712,113169426,37189883,34715802,69967821,141873506,613251830,602996363,10255467,1.7007510541153963,602996363
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,172724656,0,176073980,176073980,14300371,15159358,14220534,43680263,13935225,14104899,-15558334,12481790,14356937,13999671,14501622,42858230,13811653,14367703,14251625,42430981,141451264,176073980,-34622716,-19.66,176073980
Remuneration of councillors,,12738779,0,12429344,12429344,1085399,1085399,1085399,3256197,1085399,1085399,-1023271,1147527,1023271,1104291,1104733,3232295,1703028,1178831,1172128,4053987,11690006,12429344,-739338,-5.95,12429344
Debt impairment,,107162509,0,16274904,16274904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16274904,-16274904,-100,16274904
Depreciation and asset impairment,,67657047,0,74590080,74590080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74590080,-74590080,-100,74590080
Finance charges,,14606264,0,10432891,10432891,522654,696036,1994244,3212934,631320,636012,-2976318,-1708986,1409857,2221055,-615214,3015698,721929,4493507,1277880,6493316,11012962,10432891,580071,5.56,10432891
Bulk purchases,,115933357,0,126539838,126539838,8407142,0,35809766,44216908,9637595,21929825,33710615,65278035,8516352,16341764,-4825711,20032405,0,31522752,10805513,42328265,171855613,126539838,45315775,35.81,126539838
Other Materials,,16202701,0,22818712,22818712,3509597,3227461,2721154,9458212,512140,1472979,2837131,4822250,1598134,1436927,1861347,4896408,2021137,1244491,1084905,4350533,23527403,22818712,708691,3.11,22818712
Contracted services,,2587729,0,32604253,32604253,1973842,1055697,1111990,4141529,1181230,1181977,-109524,2253683,896076,871834,982715,2750625,1172480,1213753,1126713,3512946,12658783,32604253,-19945470,-61.17,32604253
Transfers and grants,,73196000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Other expenditure,,129079543,0,131231644,131231644,12285243,6778361,11923908,30987512,4795799,7533542,-8714357,3614984,8810149,8110210,7710380,24630739,5505584,11875138,7062505,24443227,83676462,131231644,-47555182,-36.24,131231644
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,711888585,0,602995646,602995646,42084248,28002312,68866995,138953555,31778708,47944633,8165942,87889283,36610776,44085752,20719872,101416400,24935811,65896175,36781269,127613255,455872493,602995646,-147123153,-24.398709008257086,602995646
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-145444828,0,717,717,61610523,12283434,-32796360,41097597,34159355,-12161847,68270955,90268463,2389696,-6942510,16305840,11753026,12254072,-31180373,33186552,14260251,157379337,717,157378620,21949598.32635983,717
Transfers recognised - capital,,73196000,0,72103000,72103000,12363000,0,1178686,13541686,2754046,17262000,2750000,22766046,0,434144,14332825,14766969,1505918,0,0,1505918,52580619,72103000,-19522381,-27.08,72103000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-72248828,0,72103717,72103717,73973523,12283434,-31617674,54639283,36913401,5100153,71020955,113034509,2389696,-6508366,30638665,26519995,13759990,-31180373,33186552,15766169,209959956,72103717,137856239,191.19158447823153,72103717
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-72248828,0,72103717,72103717,73973523,12283434,-31617674,54639283,36913401,5100153,71020955,113034509,2389696,-6508366,30638665,26519995,13759990,-31180373,33186552,15766169,209959956,72103717,137856239,191.19158447823153,72103717
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-72248828,0,72103717,72103717,73973523,12283434,-31617674,54639283,36913401,5100153,71020955,113034509,2389696,-6508366,30638665,26519995,13759990,-31180373,33186552,15766169,209959956,72103717,137856239,191.19158447823153,72103717
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-72248828,0,72103717,72103717,73973523,12283434,-31617674,54639283,36913401,5100153,71020955,113034509,2389696,-6508366,30638665,26519995,13759990,-31180373,33186552,15766169,209959956,72103717,137856239,191.19158447823153,72103717Free State: Nketoana(FS193) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,16766245,0,23320000,36557000,2029897,1300871,1296331,4627099,1293187,1297083,1297173,3887443,1353224,1290994,1291839,3936057,1332214,1292986,949374,3574574,16025173,23320000,-7294827,-31.28,36557000
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,35997676,0,40500000,40500000,1764031,4044000,3738240,9546271,3596676,1995272,200949,5792897,1780943,1153299,1910221,4844463,1346499,2125948,3122109,6594556,26778187,40500000,-13721813,-33.88,40500000
Service charges - water revenue,,36192132,0,39220000,46588000,3751438,3828055,3909557,11489050,4200819,4384078,3652880,12237777,4186691,4172507,3750747,12109945,3504117,3758974,3609491,10872582,46709354,39220000,7489354,19.1,46588000
Service charges - sanitation revenue,,12364199,0,18020000,22020000,1652070,1806958,1915707,5374735,1694150,1916993,2006371,5617514,2052736,1957067,1841185,5850988,1792585,1861591,1558563,5212739,22055976,18020000,4035976,22.4,22020000
Service charges - refuse revenue,,13247892,0,18958000,22958000,1699708,1697404,1884681,5281793,1891097,1891585,1898518,5681200,1896958,1897806,1899020,5693784,1895642,1896898,1600592,5393132,22049909,18958000,3091909,16.31,22958000
Service charges - other,,0,0,0,0,0,0,761,761,0,0,0,0,0,0,0,0,0,0,0,0,761,,761,0,0
Rental of facilities and equipment,,433839,0,403000,0,34138,33645,9984,77767,40505,63004,29612,133121,29730,26048,30883,86661,41113,30115,380220,451448,748997,403000,345997,85.86,0
Interest earned - external investments,,411307,0,425000,500000,0,33908,130325,164233,0,304596,0,304596,82070,97295,23240,202605,38147,23470,54158,115775,787209,425000,362209,85.23,500000
Interest earned - outstanding debtors,,19071015,0,18762000,20600000,1637738,1663711,1702595,5004044,1730222,1774294,1815730,5320246,1592167,1612221,1588685,4793073,1656329,1655778,1425315,4737422,19854785,18762000,1092785,5.82,20600000
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,94074,0,180000,0,14350,20850,10450,45650,7850,24650,9700,42200,0,0,14250,14250,8400,11250,0,19650,121750,180000,-58250,-32.36,0
Licences and permits,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,80423038,0,82649000,82649000,31274000,2976000,0,34250000,0,331000,0,331000,1020147,331000,61772,1412919,9553000,11847000,5346266,26746266,62740185,82649000,-19908815,-24.09,82649000
Other own revenue,,1405572,0,904218,13211000,1847533,276599,162576,2286708,80372,1319888,2433371,3833631,1729335,1829664,1476162,5035161,2154567,1296321,37452038,40902926,52058426,904363,51154063,5656.36,13211000
Gains on disposal of PPE,,0,0,0,0,13158,5724,0,18882,0,0,0,0,91609,0,0,91609,0,0,0,0,110491,,110491,0,0
Total Revenue (excl. capital transfers and contributions),,216406989,0,243341218,285583000,45718061,17687725,14761207,78166993,14534878,15302443,13344304,43181625,15815610,14367901,13888004,44071515,23322613,25800331,55498126,104621070,270041203,243341363,26699840,10.9721749195594,285583000
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,0,0,60352003,59099120,5602328,5518799,5706747,16827874,5995690,5900342,6082489,17978521,5935190,5913373,5973084,17821647,5855875,5805496,7222912,18884283,71512325,60352003,11160322,18.49,59099120
Remuneration of councillors,,5379214,0,6243389,6161000,623535,618171,604472,1846178,400672,825720,603765,1830157,596195,603128,605392,1804715,794518,633422,560365,1988305,7469355,6243389,1225966,19.64,6161000
Debt impairment,,95804024,0,33020000,43234190,8828706,93287,94296,9016289,4030,125131,14436,143597,40822757,24832,-55831,40791758,-5870,3357603,-13628212,-10276479,39675165,33020000,6655165,20.15,43234190
Depreciation and asset impairment,,64210794,0,70995364,70995000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63821031,63821031,63821031,70995364,-7174333,-10.11,70995000
Finance charges,,2917794,0,2800000,2800000,0,209389,0,209389,0,0,0,0,0,70192,0,70192,280344,0,219469,499813,779394,2800000,-2020606,-72.16,2800000
Bulk purchases,,34430699,0,36723647,39723000,1199988,11879814,28475,13108277,2958977,3085664,3064662,9109303,1874384,6342030,12140967,20357381,4469158,3323111,2184051,9976320,52551281,36722647,15828634,43.1,39723000
Other Materials,,10510488,0,10831700,11327000,1085008,1002753,360738,2448499,936485,1328725,1461200,3726410,728182,890694,660329,2279205,3188015,244161,2816735,6248911,14703025,10831700,3871325,35.74,11327000
Contracted services,,12770134,0,10090823,10091000,277484,224430,39855,541769,447374,0,61054,508428,165513,447700,279811,893024,302430,157584,159789,619803,2563024,10090823,-7527799,-74.6,10091000
Transfers and grants,,0,0,17902544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,941345,941345,941345,,941345,0,0
Other expenditure,,113939684,0,31876000,79621000,8338551,10629886,6498010,25466447,5948453,7490035,10714133,24152621,6297395,5688628,13677004,25663027,7076229,11754302,71132410,89962941,165245036,49778504,115466532,231.96,79621000
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,339962831,0,280835470,323051310,25955600,30176529,13332593,69464722,16691681,18755617,22001739,57449037,56419616,19980577,33280756,109680949,21960699,25275679,135429895,182666273,419260981,280834430,138426551,49.291160987632466,323051310
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-123555842,0,-37494252,-37468310,19762461,-12488804,1428614,8702271,-2156803,-3453174,-8657435,-14267412,-40604006,-5612676,-19392752,-65609434,1361914,524652,-79931769,-78045203,-149219778,-37493067,-111726711,297.9929889437959,-37468310
Transfers recognised - capital,,48354627,0,61022000,56022000,6161000,0,0,6161000,1300000,2000000,0,3300000,0,0,7165000,7165000,0,0,14227628,14227628,30853628,61022000,-30168372,-49.44,56022000
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-75201215,0,23527748,18553690,25923461,-12488804,1428614,14863271,-856803,-1453174,-8657435,-10967412,-40604006,-5612676,-12227752,-58444434,1361914,524652,-65704141,-63817575,-118366150,23528933,-141895083,-603.0663736430377,18553690
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-75201215,0,23527748,18553690,25923461,-12488804,1428614,14863271,-856803,-1453174,-8657435,-10967412,-40604006,-5612676,-12227752,-58444434,1361914,524652,-65704141,-63817575,-118366150,23528933,-141895083,-603.0663736430377,18553690
Attributable to minorities,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) attributable to municipality,,-75201215,0,23527748,18553690,25923461,-12488804,1428614,14863271,-856803,-1453174,-8657435,-10967412,-40604006,-5612676,-12227752,-58444434,1361914,524652,-65704141,-63817575,-118366150,23528933,-141895083,-603.0663736430377,18553690
Share of surplus/ (deficit) of associate,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) for the year,,-75201215,0,23527748,18553690,25923461,-12488804,1428614,14863271,-856803,-1453174,-8657435,-10967412,-40604006,-5612676,-12227752,-58444434,1361914,524652,-65704141,-63817575,-118366150,23528933,-141895083,-603.0663736430377,18553690Free State: Maluti-a-Phofung(FS194) - Table C4 Quarterly Budget Statement - Financial Performance (revenue and expenditure) for 4th Quarter ended 30 June 2015 (Figures Finalised as at 2015/07/31),,,,,,,,,,,,,,,,,,,,,,,,,,
Description,Ref,2013/14,2014/15,Budget year 2014/15,,,,,,,,,,,,,,,,,,,,,,
R thousands,1,Audited Outcome,Audited Outcome,Original Budget,Adjusted Budget,M01 July Actual,M02 Aug Actual,M03 Sept Actual,Q1 Sept Actual,M04 Oct Actual,M05 Nov Actual,M06 Dec Actual,Q2 Dec Actual,M07 Jan Actual,M08 Feb Actual,M09 Mar Actual,Q3 Mar Actual,M10 Apr Actual,M11 May Actual,M12 June Actual,Q4 June Actual,YTD Actual,YTD Budget,YTD Variance,YTD variance %,Full Year Forecast
Revenue By Source,,,,,,,,,,,,,,,,,,,,,,,,,,
Property rates,,160019099,0,204500000,141689751,13964861,-115476236,9750326,-91761049,10038384,10085051,9941159,30064594,9939811,7298808,8789583,26028202,10819881,10881456,9840293,31541630,-4126623,204500000,-208626623,-102.02,141689751
Property rates - penalties and collection charges,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Service charges - electricity revenue,,253150169,0,400000000,450000000,31331686,129014711,27524374,187870771,7234289,43931241,20901795,72067325,14182171,11923648,15692548,41798367,18083270,24719265,23298062,66100597,367837060,400000000,-32162940,-8.04,450000000
Service charges - water revenue,,51774829,0,70500000,86600000,5635973,-11937871,6168105,-133793,6941899,5979848,5749761,18671508,4336814,6974024,6374513,17685351,6064958,8372053,7898734,22335745,58558811,70500000,-11941189,-16.94,86600000
Service charges - sanitation revenue,,41540447,0,33000000,38000000,2736832,-3822307,2897274,1811799,3119003,2844893,2987711,8951607,2945310,2858687,3060222,8864219,2923137,2817172,2856509,8596818,28224443,33000000,-4775557,-14.47,38000000
Service charges - refuse revenue,,21687521,0,25000000,29000000,2035494,-2353283,2045911,1728122,2062717,2060078,2066601,6189396,2333756,2343980,2484911,7162647,2362426,2358659,2358284,7079369,22159534,25000000,-2840466,-11.36,29000000
Service charges - other,,0,0,56621250,56621250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,56621250
Rental of facilities and equipment,,967908,0,1621000,942000,37589,-41089,46181,42681,45453,80218,319666,445337,78696,37892,51490,168078,39630,38318,36307,114255,770351,1621000,-850649,-52.48,942000
Interest earned - external investments,,2805297,0,2000000,2500000,168127,-152537,102430,118020,44886,53615,160218,258719,47740,105844,76547,230131,70010,18327,116316,204653,811523,2000000,-1188477,-59.42,2500000
Interest earned - outstanding debtors,,23362272,0,30000000,25000000,2466917,-1098798,1182858,2550977,1062884,1402097,1413844,3878825,1516766,1598802,1570566,4686134,-32,1754461,1703445,3457874,14573810,30000000,-15426190,-51.42,25000000
Dividends received,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Fines,,842712,0,3500000,1350000,46963,-128732,60456,-21313,66285,78560,133139,277984,65365,49443,76321,191129,44076,86896,27752,158724,606524,3500000,-2893476,-82.67,1350000
Licences and permits,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Agency services,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Transfers recognised - operational,,365116100,0,491688000,491688000,161893667,-11617333,6666667,156943001,4208333,133788333,20033666,158030332,5000000,13333333,8791667,27125000,1416667,7416667,0,8833334,350931667,403188000,-52256333,-12.96,491688000
Other own revenue,,5821306,0,82399465,88055210,293006,-432400,561584,422190,454155,3655621,2820430,6930206,23610,1052064,617446,1693120,417954,651268,499586,1568808,10614324,82399465,-71785141,-87.12,88055210
Gains on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Revenue (excl. capital transfers and contributions),,927087660,0,1400829715,1411446211,220611115,-18045875,57006166,259571406,35278288,203959555,66527990,305765833,40470039,47576525,47585814,135632378,42241977,59114542,48635288,149991807,850961424,1255708465,-404747041,-32.2325645069216,1411446211
,,,,,,,,,,,,,,,,,,,,,,,,,,
Expenditure By Type,,,,,,,,,,,,,,,,,,,,,,,,,,
Employee related costs,,305825449,0,351445108,337760707,29852950,25461370,27998988,83313308,27625882,27847622,30235413,85708917,28705491,28630733,29473172,86809396,28095834,31987598,37201731,97285163,353116784,267859108,85257676,31.83,337760707
Remuneration of councillors,,20173891,0,22100000,21334805,4311446,-791128,1828878,5349196,1750342,1769976,1769976,5290294,1789904,1783145,1856697,5429746,1856697,1815318,1854264,5526279,21595515,22100000,-504485,-2.28,21334805
Debt impairment,,193724288,0,15000000,7000000,0,0,0,0,3860,0,0,3860,0,0,0,0,0,0,0,0,3860,15000000,-14996140,-99.97,7000000
Depreciation and asset impairment,,218545901,0,150000000,103200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150000000,-150000000,-100,103200000
Finance charges,,5976693,0,6000000,7600000,2529829,0,454168,2983997,0,0,2499047,2499047,0,0,454168,454168,395305,-3967048,3700535,128792,6066004,6000000,66004,1.1,7600000
Bulk purchases,,269840977,0,368474264,407072142,43859649,0,0,43859649,0,7807018,0,7807018,0,0,0,0,0,0,56588199,56588199,108254866,350000000,-241745134,-69.07,407072142
Other Materials,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contracted services,,85894532,0,65000000,84540000,5357170,4283979,2217969,11859118,157220,1817392,19401619,21376231,4542967,10575580,6155452,21273999,605743,546557,25191699,26343999,80853347,65000000,15853347,24.39,84540000
Transfers and grants,,0,0,88500000,88500000,6666667,7375000,0,14041667,0,1416667,13333333,14750000,5708333,13333333,7375000,26416666,0,708333,30972159,31680492,86888825,88500000,-1611175,-1.82,88500000
Other expenditure,,311553383,0,329309673,351238556,20078175,19412316,8671559,48162050,3738847,37226217,31390213,72355277,15428801,15160552,19976698,50566051,10786429,13123449,52364368,76274246,247357624,286249357,-38891733,-13.59,351238556
Loss on disposal of PPE,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Total Expenditure,,1411535114,0,1395829045,1408246210,112655886,55741537,41171562,209568985,33276151,77884892,98629601,209790644,56175496,69483343,65291187,190950026,41740008,44214207,207872955,293827170,904136825,1250708465,-346571640,-27.710025933181797,1408246210
,,,,,,,,,,,,,,,,,,,,,,,,,,
Surplus/(Deficit),,-484447454,0,5000670,3200001,107955229,-73787412,15834604,50002421,2002137,126074663,-32101611,95975189,-15705457,-21906818,-17705373,-55317648,501969,14900335,-159237667,-143835363,-53175401,5000000,-58175401,-1163.50802,3200001
Transfers recognised - capital,,280400011,0,253309000,276401862,55679000,-1946000,5048046,58781046,4500000,8584080,0,13084080,70783000,1460000,52019190,124262190,2250000,0,0,2250000,198377316,253309000,-54931684,-21.69,276401862
Contributions recognised - capital,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Contributed assets,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after capital transfers and contributions,,-204047443,0,258309670,279601863,163634229,-75733412,20882650,108783467,6502137,134658743,-32101611,109059269,55077543,-20446818,34313817,68944542,2751969,14900335,-159237667,-141585363,145201915,258309000,-113107085,-43.787512243088706,279601863
Taxation,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0
Surplus/(Deficit) after taxation,,-204047443,0,258309670,279601863,163634229,-75733412,20882650,108783467,6502137,134658743,-32101611,109059269,55077543,-20446818,34313817,68944542,2751969,14900335,-159237667,-141585363,145201915,258309000,-113107085,-43.787512243088706,279601863
